time,summary,sunriseTime,sunsetTime,moonPhase,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windBearing,windGust,windGustTime,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
1483290000,Mostly cloudy starting in the afternoon and humid throughout the day.,1483312407,1483353823,0.13,,33.03,1483340400,24.56,1483390800,36.24,1483336800,25.39,1483390800,21.36,0.68,1011.56,10.06,55,,,0.53,7,1483333200,10.01,23.01,1483311600,33.03,1483340400,23.68,1483311600,36.24,1483336800
1483376400,Humid and partly cloudy throughout the day.,1483398829,1483440255,0.16,,33.39,1483423200,24.01,1483480800,35.62,1483423200,24.64,1483484400,21.8,0.7,1011.49,3.2,71,,,0.58,6,1483416000,10.01,24.56,1483390800,33.39,1483423200,25.39,1483390800,35.62,1483423200
1483462800,Humid and partly cloudy throughout the day.,1483485251,1483526687,0.2,,32.11,1483509600,25.02,1483567200,34.86,1483509600,26.03,1483567200,21.74,0.71,1011.24,3.03,37,,,0.51,7,1483502400,9.33,24.01,1483480800,32.11,1483509600,24.64,1483484400,34.86,1483509600
1483549200,Humid and partly cloudy throughout the day.,1483571671,1483613119,0.23,,32.02,1483592400,25.02,1483653600,34.96,1483592400,25.79,1483650000,22.44,0.72,1011.06,5.12,97,,,0.57,7,1483592400,9.41,25.02,1483567200,32.02,1483592400,26.03,1483567200,34.96,1483592400
1483635600,Humid and mostly cloudy throughout the day.,1483658091,1483699551,0.27,,33.03,1483675200,25.02,1483732800,35.83,1483686000,26.18,1483732800,22.14,0.71,1010.74,3.27,76,,,0.5,6,1483678800,9.09,25.02,1483653600,33.03,1483675200,25.79,1483650000,35.83,1483686000
1483722000,Humid and mostly cloudy throughout the day.,1483744510,1483785984,0.31,,31.03,1483758000,26.02,1483812000,36.22,1483772400,27.66,1483812000,22.66,0.75,1011.65,8.75,102,,,0.61,5,1483758000,8.22,25.02,1483732800,31.03,1483758000,26.18,1483732800,36.22,1483772400
1483808400,Partly cloudy until afternoon.,1483830929,1483872416,0.34,,33.03,1483851600,24.01,1483905600,35.35,1483851600,24.78,1483905600,20.65,0.62,1011.99,14.27,109,,,0.46,7,1483848000,10.01,26.02,1483812000,33.03,1483851600,26.61,1483891200,35.35,1483851600
1483894800,Humid throughout the day and partly cloudy starting in the afternoon| continuing until evening.,1483917346,1483958848,0.38,,33.03,1483945200,24.01,1483999200,34.64,1483945200,24.92,1483999200,20.9,0.67,1011.49,6.68,120,,,0.28,7,1483934400,10.01,24.01,1483905600,33.03,1483945200,24.78,1483905600,34.64,1483945200
1483981200,Humid throughout the day and partly cloudy overnight.,1484003763,1484045280,0.42,,31.05,1484028000,24.01,1484085600,34.75,1484028000,24.92,1484085600,22.27,0.74,1011.15,4.91,139,,,0.34,6,1484020800,9.46,24.01,1483999200,31.05,1484028000,24.92,1483999200,34.75,1484028000
1484067600,Humid and partly cloudy throughout the day.,1484090178,1484131711,0.46,,32.02,1484118000,24.01,1484175600,35.83,1484118000,24.92,1484175600,22.45,0.73,1011.23,1.51,113,,,0.49,7,1484110800,8.79,24.01,1484085600,32.02,1484118000,24.92,1484085600,35.83,1484118000
1484154000,Humid and partly cloudy throughout the day.,1484176593,1484218143,0.49,,33.03,1484204400,25.02,1484258400,37.07,1484204400,26.18,1484258400,23.17,0.76,1010.8,6.82,286,,,0.52,5,1484193600,9.83,24.01,1484175600,33.03,1484204400,24.92,1484175600,37.07,1484204400
1484240400,Humid and partly cloudy throughout the day.,1484263007,1484304574,0.53,,34.01,1484294400,26.02,1484337600,37.34,1484294400,28.26,1484337600,23.63,0.75,1010.71,4.44,288,,,0.47,7,1484283600,9.17,25.02,1484258400,34.01,1484294400,26.18,1484258400,37.34,1484294400
1484326800,Humid and mostly cloudy throughout the day.,1484349420,1484391005,0.56,,32.02,1484377200,25,1484438400,35.51,1484370000,26.13,1484438400,24.64,0.85,1010.93,3.15,93,,,0.53,7,1484370000,8.55,25.71,1484395200,32.02,1484377200,27.37,1484395200,35.51,1484370000
1484413200,Humid and mostly cloudy throughout the day.,1484435832,1484477436,0.6,,27.01,1484452800,24.01,1484499600,30.9,1484452800,25.08,1484499600,24.84,0.97,1011.56,2.82,7,,,0.81,4,1484449200,7.69,25,1484438400,27.01,1484452800,26.03,1484478000,30.9,1484452800
1484499600,Humid and partly cloudy throughout the day.,1484522244,1484563867,0.63,,32.02,1484550000,24.01,1484604000,35.83,1484550000,25.08,1484604000,22.99,0.8,1011.47,8.48,99,,,0.55,7,1484542800,9.17,24.01,1484499600,32.02,1484550000,25.08,1484499600,35.83,1484550000
1484586000,Humid and partly cloudy throughout the day.,1484608654,1484650297,0.66,,32.18,1484632800,24.01,1484690400,34.18,1484629200,24.78,1484690400,21.57,0.72,1011.83,7.64,90,,,0.44,7,1484629200,8.5,24.01,1484604000,32.18,1484632800,25.08,1484604000,34.18,1484629200
1484672400,Partly cloudy until evening and humid throughout the day.,1484695063,1484736727,0.7,,34.01,1484726400,24.17,1484766000,34.08,1484726400,24.69,1484766000,20.16,0.65,1012.31,4.89,73,,,0.5,7,1484715600,10.01,24.01,1484690400,34.01,1484726400,24.78,1484690400,34.08,1484726400
1484758800,Humid throughout the day and mostly cloudy starting in the afternoon.,1484781472,1484823157,0.73,,32.02,1484802000,25.02,1484863200,34.18,1484802000,25.88,1484863200,22.12,0.71,1012.17,2.59,105,,,0.51,7,1484798400,9.12,24.17,1484766000,32.02,1484802000,24.69,1484766000,34.18,1484802000
1484845200,Humid and mostly cloudy throughout the day.,1484867879,1484909586,0.76,,32.02,1484884800,24.01,1484949600,34.59,1484895600,24.51,1484949600,22.84,0.76,1012.05,1.22,320,,,0.66,6,1484884800,9.75,25.02,1484863200,32.02,1484884800,25.88,1484863200,34.59,1484895600
1484931600,Humid and mostly cloudy throughout the day.,1484954285,1484996015,0.79,,33.03,1484982000,24.01,1485039600,37.07,1484982000,24.39,1485039600,22.06,0.75,1012.61,0.63,321,,,0.59,7,1484974800,9.59,24.01,1484949600,33.03,1484982000,24.51,1484949600,37.07,1484982000
1485018000,Humid throughout the day and partly cloudy starting in the evening.,1485040691,1485082443,0.82,,32.02,1485072000,22.02,1485126000,33.52,1485072000,22.59,1485126000,20.88,0.69,1012.78,1.56,12,,,0.41,9,1485061200,8.79,24.01,1485039600,32.02,1485072000,24.39,1485039600,33.52,1485072000
1485104400,Partly cloudy starting in the afternoon.,1485127095,1485168871,0.85,,34.01,1485158400,24.01,1485201600,35.12,1485158400,24.27,1485201600,19.52,0.63,1012.6,4.36,49,,,0.45,8,1485147600,10.01,22.02,1485126000,34.01,1485158400,22.59,1485126000,35.12,1485158400
1485190800,Humid and mostly cloudy throughout the day.,1485213499,1485255298,0.88,,31.03,1485234000,25,1485302400,33.77,1485241200,26,1485302400,20.2,0.66,1012.67,2.12,62,,,0.66,6,1485234000,9.62,24.01,1485201600,31.03,1485234000,24.27,1485201600,33.77,1485241200
1485277200,Humid and mostly cloudy throughout the day.,1485299901,1485341725,0.91,,32.19,1485324000,24.01,1485385200,35.64,1485324000,25.08,1485385200,23.29,0.82,1012.88,0.32,280,,,0.61,7,1485320400,9.24,23.99,1485334800,32.19,1485324000,25.02,1485334800,35.64,1485324000
1485363600,Humid and mostly cloudy throughout the day.,1485386302,1485428152,0.94,,33.03,1485414000,22.02,1485468000,36.16,1485414000,22.07,1485471600,21.97,0.73,1012.51,4.17,38,,,0.63,6,1485403200,9.25,24.01,1485385200,33.03,1485414000,25.08,1485385200,36.16,1485414000
1485450000,Partly cloudy throughout the day.,1485472703,1485514578,0.97,,32.02,1485500400,21.02,1485554400,32.21,1485496800,21.34,1485554400,17.41,0.59,1012.41,2.8,40,,,0.43,7,1485493200,10.01,22.02,1485468000,32.02,1485500400,22.07,1485471600,32.21,1485496800
1485536400,Humid and partly cloudy throughout the day.,1485559102,1485601003,0.01,,31.03,1485590400,23.01,1485640800,31.88,1485590400,23.97,1485640800,18.43,0.66,1012.11,4.14,272,,,0.45,7,1485579600,9.59,21.02,1485554400,31.03,1485590400,21.34,1485554400,31.88,1485590400
1485622800,Humid and mostly cloudy throughout the day.,1485645500,1485687428,0.04,,32.02,1485666000,23.01,1485727200,32.93,1485666000,23.97,1485727200,21.34,0.74,1012.17,4.73,182,,,0.5,6,1485662400,9.46,23.01,1485640800,32.02,1485666000,23.97,1485640800,32.93,1485666000
1485709200,Humid and partly cloudy throughout the day.,1485731897,1485773852,0.07,,31.08,1485756000,23.01,1485806400,32.78,1485766800,23.97,1485806400,21.29,0.72,1011.88,0.53,164,,,0.5,7,1485752400,10.01,23.01,1485727200,31.08,1485756000,23.97,1485727200,32.78,1485766800
1485795600,Humid and partly cloudy throughout the day.,1485818294,1485860276,0.11,,32.02,1485849600,24.01,1485903600,32.43,1485849600,24.78,1485903600,20.95,0.73,1011.76,4.86,308,,,0.46,8,1485838800,9.62,23.01,1485806400,32.02,1485849600,23.97,1485806400,32.43,1485849600
1485882000,Humid and mostly cloudy throughout the day.,1485904689,1485946699,0.14,,32.02,1485932400,24.01,1485957600,34.96,1485932400,25.08,1485957600,22.73,0.77,1011.83,2.11,165,,,0.56,7,1485921600,9.67,24.01,1485903600,32.02,1485932400,24.78,1485903600,34.96,1485932400
1485968400,Humid and mostly cloudy throughout the day.,1485991083,1486033121,0.18,,31.03,1486022400,23.99,1486058400,36.57,1486022400,25.03,1486058400,23.7,0.88,1012.06,1.8,264,,,0.65,6,1486011600,8.61,23.01,1486029600,31.03,1486022400,23.97,1486029600,36.57,1486022400
1486054800,Humid and mostly cloudy throughout the day.,1486077476,1486119543,0.22,,29.02,1486105200,25.02,1486152000,32.78,1486116000,25.91,1486134000,23.27,0.86,1011.92,2.22,265,,,0.71,6,1486098000,8.92,23.99,1486058400,29.02,1486105200,25.03,1486058400,32.78,1486116000
1486141200,Humid throughout the day and partly cloudy until afternoon.,1486163869,1486205965,0.25,,33.03,1486191600,25.02,1486238400,35.35,1486191600,26.18,1486238400,22.58,0.74,1011.48,3.03,177,,,0.42,7,1486180800,10.01,25.02,1486152000,33.03,1486191600,26.03,1486152000,35.35,1486191600
1486227600,Humid and partly cloudy throughout the day.,1486250260,1486292385,0.29,,32.02,1486278000,23.99,1486328400,35.83,1486278000,24.92,1486328400,23.83,0.82,1011.23,2.64,239,,,0.45,8,1486270800,9.59,24.85,1486306800,32.02,1486278000,25.86,1486306800,35.83,1486278000
1486314000,Humid and mostly cloudy throughout the day.,1486336650,1486378805,0.33,,32.02,1486364400,24.01,1486418400,34.18,1486364400,24.64,1486422000,22.46,0.78,1011.35,5.38,222,,,0.52,6,1486357200,10.01,23.99,1486328400,32.02,1486364400,24.92,1486328400,34.18,1486364400
1486400400,Partly cloudy until evening.,1486423039,1486465225,0.37,,33.03,1486454400,24.01,1486504800,33.08,1486458000,24.78,1486504800,21.06,0.71,1011.51,6.55,174,,,0.56,6,1486443600,10.01,24.01,1486418400,33.03,1486454400,24.64,1486422000,33.08,1486458000
1486486800,Humid and partly cloudy throughout the day.,1486509427,1486551643,0.4,,32.02,1486537200,24.85,1486598400,34.96,1486540800,25.73,1486598400,22.43,0.76,1011.53,2.8,196,,,0.4,7,1486526400,9.83,24.01,1486504800,32.02,1486537200,24.78,1486504800,34.96,1486540800
1486573200,Humid and partly cloudy throughout the day.,1486595814,1486638061,0.44,,34.01,1486627200,24.01,1486681200,35.12,1486627200,25.08,1486681200,21.66,0.7,1011.47,4.26,138,,,0.5,7,1486612800,10.01,24.85,1486598400,34.01,1486627200,25.73,1486598400,35.12,1486627200
1486659600,Humid throughout the day and mostly cloudy until evening.,1486682201,1486724479,0.48,,33.03,1486710000,22.02,1486764000,34.64,1486710000,22.45,1486764000,21.32,0.72,1011.81,3.43,93,,,0.4,8,1486699200,9.83,24.01,1486681200,33.03,1486710000,25.08,1486681200,34.64,1486710000
1486746000,Partly cloudy starting in the afternoon.,1486768586,1486810896,0.51,,33.03,1486796400,22.01,1486846800,33.03,1486796400,22.02,1486843200,17.99,0.61,1012.51,5.83,60,,,0.31,9,1486789200,10.01,22.02,1486764000,33.03,1486796400,22.45,1486764000,33.03,1486796400
1486832400,Partly cloudy throughout the day.,1486854970,1486897312,0.54,,33.03,1486886400,21.02,1486936800,33.03,1486886400,21.02,1486936800,15.71,0.54,1012.85,3.62,56,,,0.3,8,1486875600,10.01,22.01,1486846800,33.03,1486886400,22.02,1486843200,33.03,1486886400
1486918800,Partly cloudy until evening.,1486941354,1486983727,0.58,,33.03,1486969200,22.02,1487023200,33.23,1486976400,22.32,1487023200,16.31,0.56,1013.19,2.64,49,,,0.28,8,1486962000,10.01,21.02,1486936800,33.03,1486969200,21.02,1486936800,33.23,1486976400
1487005200,Partly cloudy throughout the day.,1487027736,1487070142,0.61,,34.01,1487055600,23.01,1487102400,34.01,1487055600,23.17,1487102400,17.84,0.59,1013.37,6.69,56,,,0.39,8,1487048400,10.01,22.02,1487023200,34.01,1487055600,22.32,1487023200,34.01,1487055600
1487091600,Mostly cloudy throughout the day.,1487114118,1487156556,0.64,,32.02,1487142000,22.02,1487196000,32.93,1487145600,22.19,1487196000,18.09,0.6,1013.09,6.94,53,,,0.62,8,1487134800,10.01,23.01,1487102400,32.02,1487142000,23.17,1487102400,32.93,1487145600
1487178000,Partly cloudy until evening.,1487200499,1487242970,0.67,,33.03,1487232000,23.01,1487278800,33.03,1487232000,23.68,1487278800,16.46,0.54,1012.52,4.22,84,,,0.4,8,1487221200,10.01,22.02,1487196000,33.03,1487232000,22.19,1487196000,33.03,1487232000
1487264400,Mostly cloudy until evening.,1487286878,1487329382,0.7,,32.02,1487318400,22.02,1487372400,32.58,1487325600,22.89,1487372400,19.33,0.64,1012.35,2.98,119,,,0.46,7,1487311200,9.54,23.01,1487278800,32.02,1487318400,23.68,1487278800,32.58,1487325600
1487350800,Partly cloudy throughout the day.,1487373257,1487415795,0.73,,34.01,1487401200,23.01,1487448000,35.77,1487401200,23.82,1487448000,20.76,0.68,1012.4,2.48,146,,,0.39,9,1487394000,9.46,22.02,1487372400,34.01,1487401200,22.89,1487372400,35.77,1487401200
1487437200,Humid throughout the day and foggy in the morning.,1487459636,1487502206,0.76,,32.02,1487487600,24.01,1487541600,34.18,1487487600,24.92,1487541600,22.12,0.79,1011.85,0.98,239,,,0.62,8,1487480400,8.34,23.01,1487448000,32.02,1487487600,23.82,1487448000,34.18,1487487600
1487523600,Humid and mostly cloudy throughout the day.,1487546013,1487588617,0.79,,30.02,1487563200,25.02,1487620800,33.32,1487563200,25.88,1487620800,22.16,0.74,1011.23,6.12,149,,,0.58,6,1487563200,10.01,24.01,1487541600,30.02,1487563200,24.92,1487541600,33.32,1487563200
1487610000,Humid throughout the day and partly cloudy until evening.,1487632389,1487675028,0.82,,33.03,1487653200,25.63,1487710800,38.1,1487653200,26.58,1487710800,22.89,0.73,1011.56,10.83,135,,,0.36,8,1487653200,10.01,25.02,1487620800,33.03,1487653200,25.88,1487620800,38.1,1487653200
1487696400,Humid and partly cloudy throughout the day.,1487718765,1487761437,0.85,,34.01,1487746800,25.63,1487797200,37.91,1487743200,26.52,1487797200,23.12,0.74,1011.53,11.23,134,,,0.33,8,1487739600,10.01,25.63,1487710800,34.01,1487746800,26.58,1487710800,37.91,1487743200
1487782800,Humid and partly cloudy throughout the day.,1487805140,1487847847,0.88,,33.03,1487833200,24.88,1487883600,38.1,1487836800,25.74,1487883600,22.33,0.71,1011.68,11.67,140,,,0.43,8,1487826000,10.01,25.63,1487797200,33.03,1487833200,26.52,1487797200,38.1,1487836800
1487869200,Humid throughout the day and partly cloudy until evening.,1487891514,1487934255,0.92,,33.03,1487919600,24.01,1487973600,36.42,1487926800,24.92,1487973600,21.82,0.68,1011.95,9.35,108,,,0.44,7,1487908800,10.01,24.88,1487883600,33.03,1487919600,25.74,1487883600,36.42,1487926800
1487955600,Humid and partly cloudy throughout the day.,1487977888,1488020663,0.95,,33.03,1488009600,25.02,1488060000,36.16,1488009600,26.03,1488060000,22.53,0.72,1011.45,2.04,139,,,0.42,9,1487995200,9.7,24.01,1487973600,33.03,1488009600,24.92,1487973600,36.16,1488009600
1488042000,Humid and mostly cloudy throughout the day.,1488064260,1488107071,0.98,,31.03,1488085200,24.01,1488135600,35.51,1488085200,25.08,1488135600,23.59,0.83,1011.17,2.38,223,,,0.54,6,1488081600,9.33,25.02,1488060000,31.03,1488085200,26.03,1488060000,35.51,1488085200
1488128400,Humid throughout the day and partly cloudy until evening.,1488150632,1488193478,0.02,,33.13,1488186000,23.01,1488236400,35.69,1488186000,23.68,1488236400,22.33,0.74,1011.31,1.35,154,,,0.38,8,1488171600,9.41,24.01,1488135600,33.13,1488186000,25.08,1488135600,35.69,1488186000
1488214800,Humid and partly cloudy throughout the day.,1488237004,1488279884,0.05,,34.01,1488265200,25.02,1488322800,35.97,1488272400,25.75,1488322800,21.46,0.68,1011.2,3.2,128,,,0.36,10,1488258000,9.41,23.01,1488236400,34.01,1488265200,23.68,1488236400,35.97,1488272400
1488301200,Humid throughout the day and partly cloudy starting in the afternoon| continuing until evening.,1488323375,1488366290,0.09,,33.03,1488344400,24.01,1488409200,36.16,1488351600,24.27,1488409200,21.83,0.68,1011.18,2.06,172,,,0.36,9,1488340800,9.67,25.02,1488322800,33.03,1488344400,25.75,1488322800,36.16,1488351600
1488387600,Partly cloudy until afternoon.,1488409745,1488452695,0.13,,33.43,1488434400,23.01,1488492000,35.42,1488434400,23.68,1488492000,19.44,0.61,1011.12,2,133,,,0.38,10,1488430800,10.01,24.01,1488409200,33.43,1488434400,24.27,1488409200,35.42,1488434400
1488474000,Partly cloudy in the morning.,1488496114,1488539100,0.17,,32.02,1488528000,22.02,1488578400,34.18,1488528000,22.59,1488578400,19.54,0.64,1010.77,4.62,154,,,0.39,8,1488513600,8.82,23.01,1488492000,32.02,1488528000,23.68,1488492000,34.18,1488528000
1488560400,Partly cloudy starting in the afternoon.,1488582483,1488625505,0.2,,34.01,1488614400,24.01,1488664800,34.57,1488614400,24.92,1488664800,19.54,0.65,1010.65,6.97,133,,,0.24,10,1488600000,8.59,22.02,1488578400,34.01,1488614400,22.59,1488578400,34.57,1488614400
1488646800,Humid and partly cloudy throughout the day.,1488668852,1488711909,0.24,,33.03,1488697200,24.01,1488751200,35.35,1488697200,24.92,1488751200,21.44,0.73,1010.79,9.11,163,,,0.35,9,1488686400,9.75,24.01,1488664800,33.03,1488697200,24.92,1488664800,35.35,1488697200
1488733200,Humid throughout the day and partly cloudy until evening.,1488755219,1488798312,0.28,,32.02,1488783600,25.02,1488816000,34.96,1488783600,25.87,1488834000,22.34,0.76,1010.7,9.64,155,,,0.34,8,1488772800,10.01,24.01,1488751200,32.02,1488783600,24.92,1488751200,34.96,1488783600
1488819600,Humid throughout the day and partly cloudy until afternoon.,1488841587,1488884716,0.32,,32.49,1488866400,22.88,1488920400,33.09,1488866400,23.57,1488920400,20,0.65,1010.87,11.57,140,,,0.34,8,1488862800,10.01,25.02,1488819600,32.49,1488866400,25.87,1488834000,33.09,1488866400
1488906000,Partly cloudy in the afternoon.,1488927954,1488971118,0.35,,33.24,1488952800,24.66,1489006800,34.71,1488952800,25.42,1489006800,19.93,0.65,1010.94,10.11,140,,,0.25,10,1488949200,10.01,22.88,1488920400,33.24,1488952800,23.57,1488920400,34.71,1488952800
1488992400,Mostly cloudy in the morning.,1489014320,1489057521,0.39,,34.01,1489042800,23.99,1489093200,34.57,1489042800,24.78,1489093200,20.22,0.65,1010.75,12.39,136,,,0.31,10,1489035600,10.01,24.66,1489006800,34.01,1489042800,25.42,1489006800,34.57,1489042800
1489078800,Humid and partly cloudy throughout the day.,1489100686,1489143923,0.42,,34.01,1489129200,24.01,1489183200,35.77,1489129200,24.92,1489183200,20.73,0.69,1010.78,12.52,146,,,0.31,9,1489122000,9.96,23.99,1489093200,34.01,1489129200,24.78,1489093200,35.77,1489129200
1489165200,Humid and partly cloudy throughout the day.,1489187052,1489230325,0.46,,32.02,1489204800,24.62,1489276800,34.96,1489204800,25.53,1489276800,22.11,0.75,1010.9,9.69,155,,,0.31,10,1489208400,10.06,24.01,1489183200,32.02,1489204800,24.92,1489183200,34.96,1489204800
1489251600,Humid and partly cloudy throughout the day.,1489273417,1489316726,0.49,,32.02,1489302000,24.85,1489352400,34.96,1489302000,25.75,1489345200,21.71,0.72,1011.06,9.14,163,,,0.41,8,1489291200,10.01,24.62,1489276800,32.02,1489302000,25.53,1489276800,34.96,1489302000
1489338000,Humid throughout the day and partly cloudy until evening.,1489359782,1489403127,0.52,,34.01,1489388400,25.02,1489435200,37.34,1489388400,26.03,1489435200,21.77,0.69,1010.75,7.76,175,,,0.47,8,1489377600,10.01,24.85,1489352400,34.01,1489388400,25.75,1489345200,37.34,1489388400
